iteracion,max_depth,min_child_weight,subsample,colsample_bytree,eta,gamma,lambda,alpha,optntrees,minerror,sensibilidad,kappa
2814,2,5,0.7,0.9,0.01,0.001,1,0,84,0.652581932246685,0.19736842105263158,0.2234468937875752
2815,2,5,0.7,0.9,0.01,0.001,1,0.001,84,0.6525833851099014,0.19736842105263158,0.2234468937875752
2816,2,5,0.7,0.9,0.01,0.001,1,0.01,84,0.6525964748859405,0.19736842105263158,0.2234468937875752
2817,2,5,0.7,0.9,0.01,0.001,1,0.1,84,0.6525751946866511,0.19736842105263158,0.23366834170854267
2818,2,5,0.7,0.9,0.01,0.001,1,1,84,0.6542642182111741,0.18421052631578946,0.20854271356783916
2819,2,5,0.7,0.9,0.01,0.001,1,10,1,0.6727741029858588,0.0,0.0
2820,2,5,0.7,0.9,0.01,0.001,1,100,1,0.672785379588604,0.0,0.0
2821,2,5,0.7,0.9,0.01,0.001,10,0,205,0.6557740961015225,0.5131578947368421,0.5250231696014829
2822,2,5,0.7,0.9,0.01,0.001,10,0.001,205,0.6557745569944381,0.5131578947368421,0.5250231696014829
2823,2,5,0.7,0.9,0.01,0.001,10,0.01,205,0.6557706654071809,0.5131578947368421,0.5250231696014829
2824,2,5,0.7,0.9,0.01,0.001,10,0.1,205,0.65550071939826,0.5,0.5223671947809879
2825,2,5,0.7,0.9,0.01,0.001,10,1,140,0.6608415976166725,0.21052631578947367,0.23826173826173835
2826,2,5,0.7,0.9,0.01,0.001,10,10,1,0.672785379588604,0.0,0.0
2827,2,5,0.7,0.9,0.01,0.001,10,100,1,0.672785379588604,0.0,0.0
2828,2,5,0.7,0.9,0.01,0.001,100,0,247,0.6668417702615261,0.0,0.0
2829,2,5,0.7,0.9,0.01,0.001,100,0.001,247,0.6668423306941986,0.0,0.0
2830,2,5,0.7,0.9,0.01,0.001,100,0.01,247,0.6668474467098713,0.0,0.0
2831,2,5,0.7,0.9,0.01,0.001,100,0.1,247,0.666902560442686,0.0,0.0
2832,2,5,0.7,0.9,0.01,0.001,100,1,247,0.6674376647174359,0.0,0.0
2833,2,5,0.7,0.9,0.01,0.001,100,10,1,0.672785379588604,0.0,0.0
2834,2,5,0.7,0.9,0.01,0.001,100,100,1,0.672785379588604,0.0,0.0
2835,2,5,0.7,0.9,0.01,0.01,0.01,0,84,0.6511798623204231,0.2631578947368421,0.2966436327739387
2836,2,5,0.7,0.9,0.01,0.01,0.01,0.001,84,0.6509866432845592,0.2631578947368421,0.2966436327739387
2837,2,5,0.7,0.9,0.01,0.01,0.01,0.01,84,0.6515216597914696,0.2631578947368421,0.2966436327739387
2838,2,5,0.7,0.9,0.01,0.01,0.01,0.1,84,0.6517939099669456,0.23684210526315788,0.2676266137040715
2839,2,5,0.7,0.9,0.01,0.01,0.01,1,84,0.6529739913344385,0.19736842105263158,0.2234468937875752
2840,2,5,0.7,0.9,0.01,0.01,0.01,10,1,0.672785379588604,0.0,0.0
2841,2,5,0.7,0.9,0.01,0.01,0.01,100,1,0.672785379588604,0.0,0.0
2842,2,5,0.7,0.9,0.01,0.01,0.1,0,84,0.6521772576868534,0.23684210526315788,0.2778884462151394
2843,2,5,0.7,0.9,0.01,0.01,0.1,0.001,84,0.6521783928573133,0.23684210526315788,0.2778884462151394
2844,2,5,0.7,0.9,0.01,0.01,0.1,0.01,84,0.6520123502612114,0.23684210526315788,0.2778884462151394
2845,2,5,0.7,0.9,0.01,0.01,0.1,0.1,84,0.6522986957430839,0.23684210526315788,0.2676266137040715
2846,2,5,0.7,0.9,0.01,0.01,0.1,1,84,0.6533684666454792,0.19736842105263158,0.2234468937875752
2847,2,5,0.7,0.9,0.01,0.01,0.1,10,1,0.672785379588604,0.0,0.0
2848,2,5,0.7,0.9,0.01,0.01,0.1,100,1,0.672785379588604,0.0,0.0
2849,2,5,0.7,0.9,0.01,0.01,1,0,84,0.652581932246685,0.19736842105263158,0.2234468937875752
2850,2,5,0.7,0.9,0.01,0.01,1,0.001,84,0.6525833851099014,0.19736842105263158,0.2234468937875752
2851,2,5,0.7,0.9,0.01,0.01,1,0.01,84,0.6525964748859405,0.19736842105263158,0.2234468937875752
2852,2,5,0.7,0.9,0.01,0.01,1,0.1,84,0.6525751946866511,0.19736842105263158,0.23366834170854267
2853,2,5,0.7,0.9,0.01,0.01,1,1,84,0.6542642182111741,0.18421052631578946,0.20854271356783916
2854,2,5,0.7,0.9,0.01,0.01,1,10,1,0.672785379588604,0.0,0.0
2855,2,5,0.7,0.9,0.01,0.01,1,100,1,0.672785379588604,0.0,0.0
2856,2,5,0.7,0.9,0.01,0.01,10,0,205,0.6557740961015225,0.5131578947368421,0.5250231696014829
2857,2,5,0.7,0.9,0.01,0.01,10,0.001,205,0.6557745569944381,0.5131578947368421,0.5250231696014829
2858,2,5,0.7,0.9,0.01,0.01,10,0.01,205,0.6557706654071809,0.5131578947368421,0.5250231696014829
2859,2,5,0.7,0.9,0.01,0.01,10,0.1,205,0.65550071939826,0.5,0.5223671947809879
2860,2,5,0.7,0.9,0.01,0.01,10,1,140,0.6608415976166725,0.21052631578947367,0.23826173826173835
2861,2,5,0.7,0.9,0.01,0.01,10,10,1,0.672785379588604,0.0,0.0
2862,2,5,0.7,0.9,0.01,0.01,10,100,1,0.672785379588604,0.0,0.0
2863,2,5,0.7,0.9,0.01,0.01,100,0,247,0.6668484331667422,0.0,0.0
2864,2,5,0.7,0.9,0.01,0.01,100,0.001,247,0.6668489953875543,0.0,0.0
2865,2,5,0.7,0.9,0.01,0.01,100,0.01,247,0.666854115575552,0.0,0.0
2866,2,5,0.7,0.9,0.01,0.01,100,0.1,247,0.6669092434644698,0.0,0.0
2867,2,5,0.7,0.9,0.01,0.01,100,1,247,0.667411839812994,0.0,0.0
2868,2,5,0.7,0.9,0.01,0.01,100,10,1,0.672785379588604,0.0,0.0
2869,2,5,0.7,0.9,0.01,0.01,100,100,1,0.672785379588604,0.0,0.0
2870,2,5,0.7,0.9,0.01,0.1,0.01,0,84,0.6511798623204231,0.2631578947368421,0.2966436327739387
2871,2,5,0.7,0.9,0.01,0.1,0.01,0.001,84,0.6509866432845592,0.2631578947368421,0.2966436327739387
2872,2,5,0.7,0.9,0.01,0.1,0.01,0.01,84,0.6515216597914696,0.2631578947368421,0.2966436327739387
2873,2,5,0.7,0.9,0.01,0.1,0.01,0.1,84,0.6517939099669456,0.23684210526315788,0.2676266137040715
2874,2,5,0.7,0.9,0.01,0.1,0.01,1,84,0.6529739913344385,0.19736842105263158,0.2234468937875752
2875,2,5,0.7,0.9,0.01,0.1,0.01,10,10,0.6727171483635902,0.0,0.0
2876,2,5,0.7,0.9,0.01,0.1,0.01,100,1,0.672785379588604,0.0,0.0
2877,2,5,0.7,0.9,0.01,0.1,0.1,0,84,0.6521772576868534,0.23684210526315788,0.2778884462151394
2878,2,5,0.7,0.9,0.01,0.1,0.1,0.001,84,0.6521783928573133,0.23684210526315788,0.2778884462151394
2879,2,5,0.7,0.9,0.01,0.1,0.1,0.01,84,0.6520123502612114,0.23684210526315788,0.2778884462151394
2880,2,5,0.7,0.9,0.01,0.1,0.1,0.1,84,0.6522986957430839,0.23684210526315788,0.2676266137040715
2881,2,5,0.7,0.9,0.01,0.1,0.1,1,84,0.6533684666454792,0.19736842105263158,0.2234468937875752
2882,2,5,0.7,0.9,0.01,0.1,0.1,10,10,0.6727178527414799,0.0,0.0
2883,2,5,0.7,0.9,0.01,0.1,0.1,100,1,0.672785379588604,0.0,0.0
2884,2,5,0.7,0.9,0.01,0.1,1,0,84,0.652581932246685,0.19736842105263158,0.2234468937875752
2885,2,5,0.7,0.9,0.01,0.1,1,0.001,84,0.6525833851099014,0.19736842105263158,0.2234468937875752
2886,2,5,0.7,0.9,0.01,0.1,1,0.01,84,0.6525964748859405,0.19736842105263158,0.2234468937875752
2887,2,5,0.7,0.9,0.01,0.1,1,0.1,84,0.6525751946866511,0.19736842105263158,0.23366834170854267
2888,2,5,0.7,0.9,0.01,0.1,1,1,84,0.6542642182111741,0.18421052631578946,0.20854271356783916
2889,2,5,0.7,0.9,0.01,0.1,1,10,10,0.6727243839204311,0.0,0.0
2890,2,5,0.7,0.9,0.01,0.1,1,100,1,0.672785379588604,0.0,0.0
2891,2,5,0.7,0.9,0.01,0.1,10,0,205,0.655820660442114,0.5131578947368421,0.5250231696014829
2892,2,5,0.7,0.9,0.01,0.1,10,0.001,205,0.655821129232645,0.5131578947368421,0.5250231696014829
2893,2,5,0.7,0.9,0.01,0.1,10,0.01,205,0.6558661411702633,0.5131578947368421,0.5250231696014829
2894,2,5,0.7,0.9,0.01,0.1,10,0.1,205,0.6555696961283684,0.5,0.5223671947809879
2895,2,5,0.7,0.9,0.01,0.1,10,1,140,0.6608415976166725,0.21052631578947367,0.23826173826173835
2896,2,5,0.7,0.9,0.01,0.1,10,10,10,0.6727593190968036,0.0,0.0
2897,2,5,0.7,0.9,0.01,0.1,10,100,1,0.672785379588604,0.0,0.0
2898,2,5,0.7,0.9,0.01,0.1,100,0,247,0.6668152353167535,0.0,0.0
2899,2,5,0.7,0.9,0.01,0.1,100,0.001,247,0.6668158057332039,0.0,0.0
2900,2,5,0.7,0.9,0.01,0.1,100,0.01,247,0.6668208973109722,0.0,0.0
2901,2,5,0.7,0.9,0.01,0.1,100,0.1,247,0.6668718300759792,0.0,0.0
2902,2,5,0.7,0.9,0.01,0.1,100,1,247,0.6674013122916221,0.0,0.0
2903,2,5,0.7,0.9,0.01,0.1,100,10,1,0.672785379588604,0.0,0.0
2904,2,5,0.7,0.9,0.01,0.1,100,100,1,0.672785379588604,0.0,0.0
2905,2,5,0.7,0.9,0.01,5,0.01,0,84,0.6517855562269688,0.2631578947368421,0.2966436327739387
2906,2,5,0.7,0.9,0.01,5,0.01,0.001,84,0.6515922474861144,0.2631578947368421,0.2966436327739387
2907,2,5,0.7,0.9,0.01,5,0.01,0.01,84,0.651842788606882,0.2631578947368421,0.2966436327739387
2908,2,5,0.7,0.9,0.01,5,0.01,0.1,84,0.6523924139142037,0.23684210526315788,0.2676266137040715
2909,2,5,0.7,0.9,0.01,5,0.01,1,90,0.6548078286647796,0.19736842105263158,0.2234468937875752
2910,2,5,0.7,0.9,0.01,5,0.01,10,1,0.672785379588604,0.0,0.0
2911,2,5,0.7,0.9,0.01,5,0.01,100,1,0.672785379588604,0.0,0.0
2912,2,5,0.7,0.9,0.01,5,0.1,0,84,0.6524577467143536,0.23684210526315788,0.2676266137040715
2913,2,5,0.7,0.9,0.01,5,0.1,0.001,84,0.6524589113891125,0.23684210526315788,0.2676266137040715
2914,2,5,0.7,0.9,0.01,5,0.1,0.01,84,0.6524693910777568,0.23684210526315788,0.2676266137040715
2915,2,5,0.7,0.9,0.01,5,0.1,0.1,84,0.6522701816260815,0.23684210526315788,0.2676266137040715
2916,2,5,0.7,0.9,0.01,5,0.1,1,90,0.6553171947598458,0.19736842105263158,0.2234468937875752
2917,2,5,0.7,0.9,0.01,5,0.1,10,1,0.672785379588604,0.0,0.0
2918,2,5,0.7,0.9,0.01,5,0.1,100,1,0.672785379588604,0.0,0.0
2919,2,5,0.7,0.9,0.01,5,1,0,84,0.6541529940068722,0.19736842105263158,0.2234468937875752
2920,2,5,0.7,0.9,0.01,5,1,0.001,84,0.654154221713543,0.19736842105263158,0.2234468937875752
2921,2,5,0.7,0.9,0.01,5,1,0.01,84,0.6542755843698977,0.19736842105263158,0.2234468937875752
2922,2,5,0.7,0.9,0.01,5,1,0.1,90,0.654635695964098,0.2236842105263158,0.2529880478087648
2923,2,5,0.7,0.9,0.01,5,1,1,90,0.6561572642624378,0.18421052631578946,0.20854271356783916
2924,2,5,0.7,0.9,0.01,5,1,10,1,0.672785379588604,0.0,0.0
2925,2,5,0.7,0.9,0.01,5,1,100,1,0.672785379588604,0.0,0.0
2926,2,5,0.7,0.9,0.01,5,10,0,108,0.6652164477109909,0.05263157894736842,0.06444906444906451
2927,2,5,0.7,0.9,0.01,5,10,0.001,108,0.6652169792354107,0.05263157894736842,0.06444906444906451
2928,2,5,0.7,0.9,0.01,5,10,0.01,108,0.6654500861465931,0.039473684210526314,0.04848800834202294
2929,2,5,0.7,0.9,0.01,5,10,0.1,108,0.6657100164890289,0.039473684210526314,0.04848800834202294
2930,2,5,0.7,0.9,0.01,5,10,1,108,0.6684505730867386,0.0,0.0
2931,2,5,0.7,0.9,0.01,5,10,10,1,0.672785379588604,0.0,0.0
2932,2,5,0.7,0.9,0.01,5,10,100,1,0.672785379588604,0.0,0.0
2933,2,5,0.7,0.9,0.01,5,100,0,1,0.6727829357981683,0.0,0.0
2934,2,5,0.7,0.9,0.01,5,100,0.001,1,0.6727829304337501,0.0,0.0
2935,2,5,0.7,0.9,0.01,5,100,0.01,1,0.6727829599380494,0.0,0.0
2936,2,5,0.7,0.9,0.01,5,100,0.1,1,0.6727832230925561,0.0,0.0
2937,2,5,0.7,0.9,0.01,5,100,1,1,0.67278504550457,0.0,0.0
2938,2,5,0.7,0.9,0.01,5,100,10,1,0.672785379588604,0.0,0.0
2939,2,5,0.7,0.9,0.01,5,100,100,1,0.672785379588604,0.0,0.0
2940,2,5,0.7,0.9,0.01,10,0.01,0,63,0.6599877858161926,0.06578947368421052,0.08031088082901539
2941,2,5,0.7,0.9,0.01,10,0.01,0.001,63,0.659988873153925,0.06578947368421052,0.08031088082901539
2942,2,5,0.7,0.9,0.01,10,0.01,0.01,82,0.6590394225716592,0.18421052631578946,0.2187500000000001
2943,2,5,0.7,0.9,0.01,10,0.01,0.1,102,0.6585406705737114,0.19736842105263158,0.23366834170854267
2944,2,5,0.7,0.9,0.01,10,0.01,1,99,0.6640939076244832,0.02631578947368421,0.0324267782426777
2945,2,5,0.7,0.9,0.01,10,0.01,10,1,0.672785379588604,0.0,0.0
2946,2,5,0.7,0.9,0.01,10,0.01,100,1,0.672785379588604,0.0,0.0
2947,2,5,0.7,0.9,0.01,10,0.1,0,102,0.6585106053948403,0.21052631578947367,0.24849699398797598
2948,2,5,0.7,0.9,0.01,10,0.1,0.001,102,0.6585013355314732,0.21052631578947367,0.24849699398797598
2949,2,5,0.7,0.9,0.01,10,0.1,0.01,102,0.6584650142490863,0.21052631578947367,0.24849699398797598
2950,2,5,0.7,0.9,0.01,10,0.1,0.1,102,0.6586367392539978,0.18421052631578946,0.2187500000000001
2951,2,5,0.7,0.9,0.01,10,0.1,1,99,0.6636294397711753,0.02631578947368421,0.0324267782426777
2952,2,5,0.7,0.9,0.01,10,0.1,10,1,0.672785379588604,0.0,0.0
2953,2,5,0.7,0.9,0.01,10,0.1,100,1,0.672785379588604,0.0,0.0
2954,2,5,0.7,0.9,0.01,10,1,0,102,0.6612833565473556,0.14473684210526316,0.17344862665310257
2955,2,5,0.7,0.9,0.01,10,1,0.001,102,0.6613981153070927,0.14473684210526316,0.17344862665310257
2956,2,5,0.7,0.9,0.01,10,1,0.01,102,0.6613392873108386,0.14473684210526316,0.17344862665310257
2957,2,5,0.7,0.9,0.01,10,1,0.1,100,0.6618144948780535,0.09210526315789473,0.11174047373841411
2958,2,5,0.7,0.9,0.01,10,1,1,140,0.6669176030158998,0.0,0.0
2959,2,5,0.7,0.9,0.01,10,1,10,1,0.672785379588604,0.0,0.0
2960,2,5,0.7,0.9,0.01,10,1,100,1,0.672785379588604,0.0,0.0
2961,2,5,0.7,0.9,0.01,10,10,0,2,0.6726957064867018,0.0,0.0
2962,2,5,0.7,0.9,0.01,10,10,0.001,2,0.672695714533329,0.0,0.0
2963,2,5,0.7,0.9,0.01,10,10,0.01,2,0.6726958462595939,0.0,0.0
2964,2,5,0.7,0.9,0.01,10,10,0.1,2,0.6726973851025104,0.0,0.0
2965,2,5,0.7,0.9,0.01,10,10,1,1,0.6727842992544174,0.0,0.0
2966,2,5,0.7,0.9,0.01,10,10,10,1,0.672785379588604,0.0,0.0
2967,2,5,0.7,0.9,0.01,10,10,100,1,0.672785379588604,0.0,0.0
2968,2,5,0.7,0.9,0.01,10,100,0,1,0.6727829357981683,0.0,0.0
2969,2,5,0.7,0.9,0.01,10,100,0.001,1,0.6727829304337501,0.0,0.0
2970,2,5,0.7,0.9,0.01,10,100,0.01,1,0.6727829599380494,0.0,0.0
2971,2,5,0.7,0.9,0.01,10,100,0.1,1,0.6727832230925561,0.0,0.0
2972,2,5,0.7,0.9,0.01,10,100,1,1,0.67278504550457,0.0,0.0
2973,2,5,0.7,0.9,0.01,10,100,10,1,0.672785379588604,0.0,0.0
2974,2,5,0.7,0.9,0.01,10,100,100,1,0.672785379588604,0.0,0.0
2975,2,5,0.7,0.9,0.1,0.001,0.01,0,29,0.6374174782820046,0.7105263157894737,0.7212310437109724
2976,2,5,0.7,0.9,0.1,0.001,0.01,0.001,25,0.6374393642321229,0.7236842105263158,0.722715173025732
2977,2,5,0.7,0.9,0.1,0.001,0.01,0.01,31,0.6317454924806952,0.7236842105263158,0.7330960854092528
2978,2,5,0.7,0.9,0.1,0.001,0.01,0.1,25,0.6328296665102243,0.7236842105263158,0.722715173025732
2979,2,5,0.7,0.9,0.1,0.001,0.01,1,31,0.6359850302711129,0.7631578947368421,0.7579225352112676
2980,2,5,0.7,0.9,0.1,0.001,0.01,10,1,0.6726687481999397,0.0,0.0
2981,2,5,0.7,0.9,0.1,0.001,0.01,100,1,0.672785379588604,0.0,0.0
2982,2,5,0.7,0.9,0.1,0.001,0.1,0,17,0.6313444374501704,0.5921052631578947,0.5909090909090908
2983,2,5,0.7,0.9,0.1,0.001,0.1,0.001,17,0.6313469765335322,0.5921052631578947,0.5909090909090908
2984,2,5,0.7,0.9,0.1,0.001,0.1,0.01,17,0.6313698939234018,0.5921052631578947,0.5909090909090908
2985,2,5,0.7,0.9,0.1,0.001,0.1,0.1,17,0.6317710366100073,0.5789473684210527,0.5783956244302644
2986,2,5,0.7,0.9,0.1,0.001,0.1,1,35,0.6364193730801344,0.75,0.6951219512195121
2987,2,5,0.7,0.9,0.1,0.001,0.1,10,1,0.6726694309711456,0.0,0.0
2988,2,5,0.7,0.9,0.1,0.001,0.1,100,1,0.672785379588604,0.0,0.0
2989,2,5,0.7,0.9,0.1,0.001,1,0,31,0.629333488456905,0.7631578947368421,0.7270742358078602
2990,2,5,0.7,0.9,0.1,0.001,1,0.001,31,0.629333833195269,0.7631578947368421,0.7270742358078602
2991,2,5,0.7,0.9,0.1,0.001,1,0.01,31,0.6293369606509804,0.7631578947368421,0.7270742358078602
2992,2,5,0.7,0.9,0.1,0.001,1,0.1,31,0.6358216655626892,0.7368421052631579,0.7036874451273047
2993,2,5,0.7,0.9,0.1,0.001,1,1,31,0.6332116331160068,0.6973684210526315,0.6783496007098491
2994,2,5,0.7,0.9,0.1,0.001,1,10,1,0.6726757574081421,0.0,0.0
2995,2,5,0.7,0.9,0.1,0.001,1,100,1,0.672785379588604,0.0,0.0
2996,2,5,0.7,0.9,0.1,0.001,10,0,29,0.6445511694252491,0.5789473684210527,0.5989917506874427
2997,2,5,0.7,0.9,0.1,0.001,10,0.001,29,0.6445523798465729,0.5789473684210527,0.5989917506874427
2998,2,5,0.7,0.9,0.1,0.001,10,0.01,29,0.6445633164048195,0.5789473684210527,0.5989917506874427
2999,2,5,0.7,0.9,0.1,0.001,10,0.1,29,0.6452951733022928,0.5657894736842105,0.5863970588235294
3000,2,5,0.7,0.9,0.1,0.001,10,1,46,0.6401586790382863,0.7368421052631579,0.7139084507042253
3001,2,5,0.7,0.9,0.1,0.001,10,10,1,0.672785379588604,0.0,0.0
3002,2,5,0.7,0.9,0.1,0.001,10,100,1,0.672785379588604,0.0,0.0
3003,2,5,0.7,0.9,0.1,0.001,100,0,101,0.656534529030323,0.47368421052631576,0.5169651272384543
3004,2,5,0.7,0.9,0.1,0.001,100,0.001,101,0.6565351401269436,0.47368421052631576,0.5169651272384543
3005,2,5,0.7,0.9,0.1,0.001,100,0.01,101,0.6565408316254616,0.47368421052631576,0.5169651272384543
3006,2,5,0.7,0.9,0.1,0.001,100,0.1,101,0.6568075558543206,0.4605263157894737,0.503780718336484
3007,2,5,0.7,0.9,0.1,0.001,100,1,108,0.6585660341382026,0.40789473684210525,0.4502868068833652
3008,2,5,0.7,0.9,0.1,0.001,100,10,1,0.672785379588604,0.0,0.0
3009,2,5,0.7,0.9,0.1,0.001,100,100,1,0.672785379588604,0.0,0.0
3010,2,5,0.7,0.9,0.1,0.01,0.01,0,29,0.6374174782820046,0.7105263157894737,0.7212310437109724
3011,2,5,0.7,0.9,0.1,0.01,0.01,0.001,25,0.6374393642321229,0.7236842105263158,0.722715173025732
3012,2,5,0.7,0.9,0.1,0.01,0.01,0.01,31,0.6317454924806952,0.7236842105263158,0.7330960854092528
3013,2,5,0.7,0.9,0.1,0.01,0.01,0.1,25,0.6328296665102243,0.7236842105263158,0.722715173025732
3014,2,5,0.7,0.9,0.1,0.01,0.01,1,31,0.6359850302711129,0.7631578947368421,0.7579225352112676
3015,2,5,0.7,0.9,0.1,0.01,0.01,10,10,0.6726670968532562,0.0,0.0
3016,2,5,0.7,0.9,0.1,0.01,0.01,100,1,0.672785379588604,0.0,0.0
3017,2,5,0.7,0.9,0.1,0.01,0.1,0,17,0.6313444374501704,0.5921052631578947,0.5909090909090908
3018,2,5,0.7,0.9,0.1,0.01,0.1,0.001,17,0.6313469765335322,0.5921052631578947,0.5909090909090908
3019,2,5,0.7,0.9,0.1,0.01,0.1,0.01,17,0.6313698939234018,0.5921052631578947,0.5909090909090908
3020,2,5,0.7,0.9,0.1,0.01,0.1,0.1,17,0.6317710366100073,0.5789473684210527,0.5783956244302644
3021,2,5,0.7,0.9,0.1,0.01,0.1,1,35,0.6364193730801344,0.75,0.6951219512195121
3022,2,5,0.7,0.9,0.1,0.01,0.1,10,10,0.6726712518930436,0.0,0.0
3023,2,5,0.7,0.9,0.1,0.01,0.1,100,1,0.672785379588604,0.0,0.0
3024,2,5,0.7,0.9,0.1,0.01,1,0,31,0.629333488456905,0.7631578947368421,0.7270742358078602
3025,2,5,0.7,0.9,0.1,0.01,1,0.001,31,0.629333833195269,0.7631578947368421,0.7270742358078602
3026,2,5,0.7,0.9,0.1,0.01,1,0.01,31,0.6293369606509804,0.7631578947368421,0.7270742358078602
3027,2,5,0.7,0.9,0.1,0.01,1,0.1,31,0.6358216655626892,0.7368421052631579,0.7036874451273047
3028,2,5,0.7,0.9,0.1,0.01,1,1,31,0.6332116331160068,0.6973684210526315,0.6783496007098491
3029,2,5,0.7,0.9,0.1,0.01,1,10,10,0.6727084131538867,0.0,0.0
3030,2,5,0.7,0.9,0.1,0.01,1,100,1,0.672785379588604,0.0,0.0
3031,2,5,0.7,0.9,0.1,0.01,10,0,29,0.6445511694252491,0.5789473684210527,0.5989917506874427
3032,2,5,0.7,0.9,0.1,0.01,10,0.001,29,0.6445523798465729,0.5789473684210527,0.5989917506874427
3033,2,5,0.7,0.9,0.1,0.01,10,0.01,29,0.6445633164048195,0.5789473684210527,0.5989917506874427
3034,2,5,0.7,0.9,0.1,0.01,10,0.1,29,0.6452951733022928,0.5657894736842105,0.5863970588235294
3035,2,5,0.7,0.9,0.1,0.01,10,1,46,0.6401586790382863,0.7368421052631579,0.7139084507042253
3036,2,5,0.7,0.9,0.1,0.01,10,10,1,0.672785379588604,0.0,0.0
3037,2,5,0.7,0.9,0.1,0.01,10,100,1,0.672785379588604,0.0,0.0
3038,2,5,0.7,0.9,0.1,0.01,100,0,101,0.656534529030323,0.47368421052631576,0.5169651272384543
3039,2,5,0.7,0.9,0.1,0.01,100,0.001,101,0.6565351401269436,0.47368421052631576,0.5169651272384543
3040,2,5,0.7,0.9,0.1,0.01,100,0.01,101,0.6565408316254616,0.47368421052631576,0.5169651272384543
3041,2,5,0.7,0.9,0.1,0.01,100,0.1,101,0.6568075558543206,0.4605263157894737,0.503780718336484
3042,2,5,0.7,0.9,0.1,0.01,100,1,108,0.6585833467543125,0.40789473684210525,0.4502868068833652
3043,2,5,0.7,0.9,0.1,0.01,100,10,1,0.672785379588604,0.0,0.0
3044,2,5,0.7,0.9,0.1,0.01,100,100,1,0.672785379588604,0.0,0.0
3045,2,5,0.7,0.9,0.1,0.1,0.01,0,29,0.6374174782820046,0.7105263157894737,0.7212310437109724
3046,2,5,0.7,0.9,0.1,0.1,0.01,0.001,25,0.6374393642321229,0.7236842105263158,0.722715173025732
3047,2,5,0.7,0.9,0.1,0.1,0.01,0.01,31,0.6317454924806952,0.7236842105263158,0.7330960854092528
3048,2,5,0.7,0.9,0.1,0.1,0.01,0.1,25,0.6328296665102243,0.7236842105263158,0.722715173025732
3049,2,5,0.7,0.9,0.1,0.1,0.01,1,31,0.6359850302711129,0.7631578947368421,0.7579225352112676
3050,2,5,0.7,0.9,0.1,0.1,0.01,10,10,0.6712387229502201,0.0,0.0
3051,2,5,0.7,0.9,0.1,0.1,0.01,100,1,0.672785379588604,0.0,0.0
3052,2,5,0.7,0.9,0.1,0.1,0.1,0,17,0.6313444374501704,0.5921052631578947,0.5909090909090908
3053,2,5,0.7,0.9,0.1,0.1,0.1,0.001,17,0.6313469765335322,0.5921052631578947,0.5909090909090908
3054,2,5,0.7,0.9,0.1,0.1,0.1,0.01,17,0.6313698939234018,0.5921052631578947,0.5909090909090908
3055,2,5,0.7,0.9,0.1,0.1,0.1,0.1,17,0.6317710366100073,0.5789473684210527,0.5783956244302644
3056,2,5,0.7,0.9,0.1,0.1,0.1,1,35,0.6364193730801344,0.75,0.6951219512195121
3057,2,5,0.7,0.9,0.1,0.1,0.1,10,10,0.6712496779859066,0.0,0.0
3058,2,5,0.7,0.9,0.1,0.1,0.1,100,1,0.672785379588604,0.0,0.0
3059,2,5,0.7,0.9,0.1,0.1,1,0,31,0.629333488456905,0.7631578947368421,0.7270742358078602
3060,2,5,0.7,0.9,0.1,0.1,1,0.001,31,0.629333833195269,0.7631578947368421,0.7270742358078602
3061,2,5,0.7,0.9,0.1,0.1,1,0.01,31,0.6293369606509804,0.7631578947368421,0.7270742358078602
3062,2,5,0.7,0.9,0.1,0.1,1,0.1,31,0.6358216655626892,0.7368421052631579,0.7036874451273047
3063,2,5,0.7,0.9,0.1,0.1,1,1,31,0.6332116331160068,0.6973684210526315,0.6783496007098491
3064,2,5,0.7,0.9,0.1,0.1,1,10,10,0.6716353249549865,0.0,0.0
3065,2,5,0.7,0.9,0.1,0.1,1,100,1,0.672785379588604,0.0,0.0
3066,2,5,0.7,0.9,0.1,0.1,10,0,29,0.6445511694252491,0.5789473684210527,0.5989917506874427
3067,2,5,0.7,0.9,0.1,0.1,10,0.001,29,0.6445523798465729,0.5789473684210527,0.5989917506874427
3068,2,5,0.7,0.9,0.1,0.1,10,0.01,29,0.6445633164048195,0.5789473684210527,0.5989917506874427
3069,2,5,0.7,0.9,0.1,0.1,10,0.1,29,0.6452951733022928,0.5657894736842105,0.5863970588235294
3070,2,5,0.7,0.9,0.1,0.1,10,1,46,0.6401586790382863,0.7368421052631579,0.7139084507042253
3071,2,5,0.7,0.9,0.1,0.1,10,10,10,0.6719103662669659,0.0,0.0
3072,2,5,0.7,0.9,0.1,0.1,10,100,1,0.672785379588604,0.0,0.0
3073,2,5,0.7,0.9,0.1,0.1,100,0,101,0.6568385487794876,0.47368421052631576,0.5169651272384543
3074,2,5,0.7,0.9,0.1,0.1,100,0.001,101,0.6568391171097756,0.47368421052631576,0.5169651272384543
3075,2,5,0.7,0.9,0.1,0.1,100,0.01,101,0.6568442954123019,0.47368421052631576,0.5169651272384543
3076,2,5,0.7,0.9,0.1,0.1,100,0.1,101,0.6569714054465294,0.47368421052631576,0.5169651272384543
3077,2,5,0.7,0.9,0.1,0.1,100,1,108,0.6584273283183575,0.40789473684210525,0.4502868068833652
3078,2,5,0.7,0.9,0.1,0.1,100,10,1,0.672785379588604,0.0,0.0
